channel_id,message_id,issuer_id,sentiment_score,processed_text
"1480181440","1631","103","3","#Мосбиржа (Индекс Мосбиржи): Итоги дня: +0.72%. Оценка: 3"
"1480181440","1631","127","3","#Полюс и ВТБ: Посмотрели отчеты за 2020 год. Оценка: 3"
"1480181440","1631","115","4","#Novatek Gas & Power Asia Pte. Ltd. и Shenergy Group: Подписали долгосрочный договор купли-продажи СПГ. Оценка: 4"
"1480181440","1631","204","3","#Segezha Group: Сформировала пул банков-организаторов IPO. Оценка: 3"
"1203560567","232505","150","4","#SBER (Сбербанк): Сбербанк не видит проблем в более полном раскрытии информации, готов вернуться к прежним объемам — Греф — Интерфакс Оценка: 4"
"1063908560","2105","89","2","#mgnt (Магнит): ""Магнит"" теряет притяжение. Сеть уступила ""Пятерочке"" по доле рынка. Оценка: 2"
"1063908560","2105","116","1","#nlmk (НЛМК): Площадку НЛМК проверили огнем. На Урале произошел пожар на заводе ""ВИЗ-Сталь"". Оценка: 1"
"1075101206","3963","150","0","#СБЕРБАНК (ПАО Сбербанк): Сбербанк: МСФО за 2019 г. Оценка: 0"
"1075101206","3963","185","0","#РУСГИДРО (ПАО «РусГидро»): Русгидро: РСБУ за 2019 г. Оценка: 0"
"1075101206","3963","89","0","#МАГНИТ (ПАО «Магнит»): Магнит: СД о рассмотрении отчета по МСФО. Оценка: 0"
"1001029560","15648","223","4","#ВК (ВКонтакте): Лидеры: ВК (+4,5%). Оценка: 4"
"1001029560","15648","116","4","#НЛМК (НЛМК): Лидеры: НЛМК (+3,1%). Оценка: 4"
"1001029560","15648","11","4","#РУСАЛ (РУСАЛ): Лидеры: РУСАЛ (+2,6%). Оценка: 4"
"1001029560","15648","117","2","#НКХП (НКХП): Аутсайдеры: НКХП (-3%). Оценка: 2"
"1001029560","15648","115","2","#НОВАТЭК (НОВАТЭК): Аутсайдеры: НОВАТЭК (-1,5%). Оценка: 2"
"1203560567","52632","236","3","#YNDX (Yandex): Yandex (ВЫШЕ РЫНКА, целевая цена $48,3) -фундаментально очень  привлекательная акция с потенциалом роста 29%, однако мы сомневаемся в том, что котировки смогут вернуться к своим историческим максимумам пока  существует  риск,  связанный  со структурой собственности, и нет новостей по поводу IPO Яндекс.Такси. Оценка: 3"
"1075101206","14310","112","4","#ROSN (Роснефть): справедливая цена 425.17 рубля, потенциал роста +23%. Оценка: 4"
"1203560567","247000","236","2","#YNDX (Яндекс): Сделка по продаже ""Яндекса"" консорциуму российских инвесторов может развалиться, так как совет директоров компании не хочет продавать ее доли бизнесменам под санкциями, узнали СМИ. Оценка: 2"
"1197210433","1033","111","2","#LKOH (ЛУКОЙЛ): В УХТЕ ПОЖАР НА НЕФТЕПЕРЕРАБАТЫВАЮЩЕМ ЗАВОДЕ ЛУКОЙЛА. ПОЖАР ОХВАТИЛ ОКОЛО 1000 КВАДРАТОВ. Оценка: 2"
"1203560567","141030","227","4","#FIVE (X5 Group): X5 Group, ведущая розничная компания России, и Макдоналдс заключили меморандум о расширении сотрудничества. Откроют до 10 ресторанов Макдоналдс в ""Пятерочках"" и ""Перекрестках"" Оценка: 4"
"1203560567","245032","236","4","#YNDX (Яндекс): Роботакси ""Яндекса"" перемещается по городу без использования GPS и постоянной связи, поскольку использует более точные датчики для определения себя на дороге. Об этом сообщил ТАСС руководитель сервиса роботакси ""Яндекса"" Андрей Кармацкий. Роботакси ""Яндекса"" за полтора дня совершили 50 поездок, все прошли успешно. Оценка: 4"
"1136626166","474","7","3","#VTBR (ВТБ): В ВТБ пополнение, которое рискует стать очередным стартом в большой политике. В него на огромную зарплату  возвращается Михаил Шлемов, он был 4 года исполнительным директором аналитического департамента UBS. До этого он работал в ВТБ Капитале. Мы напоминаем, что в правительстве и госкомпаниях за последние 3-4 года на ключевых постах оказалось пять человек из ВТБ - Алексей Моисеев, Василий Колычев (оба замминистры в Минфине) Максим Орешкин, Михаил Расстригин (оба в Минэкономразвития) и ещё Николай Подгузов рулит Почтой России.  Из-за прихода Шлемова, ВТБ патриотично выпер американского старшего банковского аналитика Джейсона Гурвица. Последний оттрубил 4 года в ВТБ и бедолага ищет работу. Оценка: 3"
"1239405989","4983","103","4","#MOEX (Московская биржа): Индекс МосБиржи прибавил 1%, российский рынок восстанавливается после коррекции. Оценка: 4"
"1239405989","4983","199","4","#UPRO (Юнипро): Выручка выросла на 6,3% г/г до 32,5 млрд рублей, чистая прибыль составила 9 млрд рублей. Оценка: 4"
"1239405989","4983","227","4","#FIVE (X5 Group): Выручка увеличилась на 15,2% г/г до 696 млрд рублей, скорректированная EBITDA — на 1,1% до 70,9 млрд рублей. Оценка: 4"
"1239405989","4983","236","4","#YNDX (Яндекс): Выручка в первом квартале выросла на 54% г/г до 163,3 млрд рублей, скорректированная EBITDA составила 12,8 млрд рублей. Оценка: 4"
"1239405989","4983","7","0","#VTBR (ВТБ): Квартальные результаты были представлены. Оценка: 0"
"1239405989","4983","163","4","#TATN (Татнефть): Обыкновенные и привилегированные акции подорожали, объявлены финальные дивиденды. Оценка: 4"
"1203560567","1172","163","4","#TATN (Татнефть): Tатнефть планирует направлять на дивиденды не менее 50% от чистой прибыли, не исключает их рост ""В качестве таргета мы бы ориентировались на 50%, но говорим о том, что не исключаем возможности повышения"", - сказал представитель компании. При этом при определении дивидендов ""Татнефть"" будет исходить из показателя свободного денежного потока Оценка: 4"
"1197210433","57576","266","4","#ABIO (Артген биотех): Потенциал рынков, на которых работает Артген биотех —  137 миллиардов рублей  Цель компании — расширение рынков. Оценка: 4"
"1063908560","11069","112","3","#Роснефть: Китайская CNPC обсуждает с «Газпромом», «Роснефтью» и «Новатэком» сотрудничество в части торговли углеводородами и расширения трубопроводов. Оценка: 3"
"1063908560","11069","111","3","#Лукойл: Средняя цена на нефть марки Urals в январе-октябре 2023г сложилась в размере $61,84 за баррель, в октябре 2023г $81,52 за баррель — Минфин РФ. Оценка: 3"
"1063908560","11069","48","3","#Газпром: Китай и «Газпром» работают над ускорением начала поставок российского газа по дальневосточному маршруту, сообщил вице-президент CNPC Се Цзюнь. Оценка: 3"
"1063908560","11069","160","2","#Сургутнефтегаз: Доллар продолжает снижаться тянет за собой котировки Сургута. Оценка: 2"
"1001029560","2381","24","2","#Акрон (ПАО ""Акрон""): обыкновенные акции исключены из Индекса МосБиржи. Оценка: 2"
"1001029560","2381","215","2","#Мосэнерго (ПАО ""Мосэнерго""): обыкновенные акции исключены из Индекса МосБиржи. Оценка: 2"
"1203560567","38250","90","4","#MAGN (ММК): Менеджмент ММК предложил совету директоров утвердить дивиденды за 1 квартал в размере 1,488 руб. на акцию. Оценка: 4"
"1203560567","235434","32","4","#AFLT (Аэрофлот): Российские авиакомпании в этом году могут открыть рейсы в Мьянму, Южную Корею, Тунис, Алжир, ЮАР - глава Росавиации — ТАСС. Оценка: 4"
"1063908560","3149","48","4","#gazp (Газпром): ""«Газпром» с Wintershall начинают добычу газа в Северном море. Для российской компании проект важен с точки зрения имиджа"" Оценка: 4"
"1063908560","3149","115","2","#nvtk (НОВАТЭК): ""Четвертая линия «Ямал СПГ» откладывается. НОВАТЭК сдвинул срок ее ввода на третий квартал"" Оценка: 2"
"1197210433","22275","11","3","#RUAL (РУСАЛ): ГОСА о дивидендах за 2020 год #RUAL #Дивиденды Оценка: 3"
"1197210433","22275","163","3","#TATN (Татнефть): ГОСА о дивидендах за 2020 год #TATN #Дивиденды Оценка: 3"
"1197210433","22275","99","3","#MTLR (Мечел): ГОСА о дивидендах за 2020 год #MTLR #Дивиденды Оценка: 3"
"1197210433","22275","76","3","#TGKD (Квадра): ГОСА о дивидендах за 2020 год #TGKD #Дивиденды Оценка: 3"
"1197210433","22275","48","3","#GAZP (Газпром): ГОСА о дивидендах за 2020 год #GAZP #Дивиденды Оценка: 3"
"1197210433","22275","142","3","#RTKM (Ростелеком): ГОСА о дивидендах за 2020 год #RTKM #Дивиденды Оценка: 3"
"1197210433","22275","186","3","#FEES (ФСК ЕЭС): ГОСА о дивидендах за 2020 год #FEES #Дивиденды Оценка: 3"
"1197210433","22275","160","3","#SNGS (Сургутнефтегаз): ГОСА о дивидендах за 2020 год #SNGS #SNGSP #Дивиденды Оценка: 3"
"1197210433","22275","27","3","#ALRS (АЛРОСА): Последний день с дивидендом 9.54 руб за 2020 год #ALRS #Дивиденды Оценка: 3"
"1197210433","22275","62","3","#DSKY (Детский мир): ГОСА о дивидендах за 2020 год #DSKY #Дивиденды Оценка: 3"
"1351339368","5441","150","4","#SBER (Сбербанк): Минфин сообщил, что рассчитывает получить дивиденды от Сбербанка по итогам 2022 года в размере, предусмотренном дивидендной политикой банка. По нашей оценке, в этом случае дивидендная доходность может составить около 5%. Сегодня Сбербанк раскрыл финансовые показатели за январь. Сохраняем акции банка в подборке Горячая Десятка России, так как считаем текущую оценку привлекательной, учитывая восстановление прибыльности. Оценка: 4"
"1351339368","5441","48","3","#GAZP (Газпром): Газпром и его дочерние компании выводятся из-под повышенного налога на прибыль в размере 34%, введенного с 1 января 2023 года. Поправки в Налоговый кодекс были приняты в третьем чтении. Ставка по налогу на прибыль для экспортёров СПГ была повышена с 20% до 34% с 1 января 2023 г. сроком на три года. Мы оцениваем новости нейтрально, т.к. ставка была понижена для СПГ-комплекса в районе КС «Портовая», мощностью 1,5 млн тонн. Проект был запущен в октябре 2022 года. Оценка: 3"
"1203560567","3230","111","4","#LKOH (ЛУКОЙЛ): БКС открыл новую торговую идею ""покупать ADR ""ЛУКОЙЛа"". По оценкам экспертов ""БКС"", доходность торговой идеи может составить 10% на горизонте двух-трех месяцев. Оценка: 4"
"1172929577","1696","236","3","#YNDX (Яндекс): Яндекс Могли завершить волну 3, но небольшой перехай еще возможен.  Ожидаю снижение в волне 4 диагонали.  👉Прошлый прогноз. 👉Прогноз на старших степенях. ⚠️ Не является инвестиционной рекомендацией ⚠️ Оценка: 3"
"1203560567","272476","236","3","#YNDX (Яндекс): Что известно о параметрах соглашения по реструктуризации «Яндекса». Сделка со множеством неизвестных — Ъ. Оценка: 3"
"1351339368","5548","11","4","#RUAL (RUSAL): Деловая активность в Китае восстанавливается – позитивно для металлов. Оценка: 4"
"1075101206","14855","177","3","#TRMK (ТМК): ТМК (TRMK), Глобалтрак (GTRK): СД по дивидендам. Оценка: 3"
"1075101206","14855","52","3","#GTRK (Глобалтрак): ТМК (TRMK), Глобалтрак (GTRK): СД по дивидендам. Оценка: 3"
"1001029560","16886","142","4","#РОСТЕЛЕКОМ (Ростелеком-ао): Рост акций компании составил 21% в феврале. Оценка: 4"
"1001029560","16886","160","4","#СУРГУТНЕФТЕГАЗ (Сургутнефтегаз-ап): Прирост акций составил 11% в феврале. Оценка: 4"
"1001029560","16886","236","4","#ЯНДЕКС (Яндекс): Акции компании подорожали на 10% в феврале. Оценка: 4"
"1001029560","16886","235","2","#ПОЛИМЕТАЛЛ (Полиметалл): Акции упали на 26% в феврале. Оценка: 2"
"1001029560","16886","99","2","#МЕЧЕЛ (Мечел-ап): Падение акций на 14% в феврале. Оценка: 2"
"1001029560","16886","99","2","#MECHEL (Мечел-ао): Уменьшение акций на 12% в феврале. Оценка: 2"
"1001029560","16886","153","2","#СЕЛИГДАР (Селигдар-ао): Акции снизились на 10% в феврале. Оценка: 2"
"1197296889","6577","36","3","#BELU (Белуга): Сейчас капитализация Белуги $884 млн. Оценка: 3"
"1239405989","5301","89","4","#MTLR (Магнит): Похоже, что спрос на валюту остаётся повышенным после выходных и сообщений о том, что Магнит увеличит выкуп акций у иностранных инвесторов. В этих условиях рубль в пятницу может закрепиться у 88 за доллар. Оценка: 4"
"1239405989","5301","185","0","#HYDR (РусГидро): Годовые общие собрания акционеров Мечела, РусГидро, НЛМК, Газпром нефть, Segezha Group. Оценка: 0"
"1239405989","5301","116","0","#NLMK (НЛМК): Годовые общие собрания акционеров Мечела, РусГидро, НЛМК, Газпром нефть, Segezha Group. Оценка: 0"
"1239405989","5301","47","0","#SIBN (Газпром нефть): Годовые общие собрания акционеров Мечела, РусГидро, НЛМК, Газпром нефть, Segezha Group. Оценка: 0"
"1239405989","5301","204","4","#SGZH (Segezha Group): В четверг российский рынок акций вырос ещё на 0,6%, лидировали бумаги Сургутнефтегаза и Segezha Group, ориентированных на экспорт. Оценка: 4"
"1203560567","19573","175","3","#TRNFP (Транснефть): Транснефть просит повысить тарифы «существенно» выше инфляции. «У """"Транснефти"""" есть свои интересы, расходы, планы по инвестициям, обязательства по дивидендам и многие другие факторы. Оценка: 3"
"1197210433","22585","7","4","#VTBR (ВТБ): Акционеры ВТБ (VTBR) одобрили дивиденды-2020 в размере 32,74 млрд руб. Оценка: 4"
"1300011741","10461","236","4","#YNDX (Яндекс): Мы сохраняем рекомендацию «покупать» акции «Яндекса», но повышаем целевую цену в рублях на 17% — до 5 958 руб. за акцию, или $80,52 за АДР — Sberbank CIB Оценка: 4"
"1001029560","17034","26","4","#АФК Система: АФК Система. Сильное недельное ралли на очень высоких оборотах. Акции вынесло на максимумы начала февраля 2022 г., в моменте было над 20,17 руб. Причина — ожидания IPO МТС-Банка, входящей в структуру холдинга. В начале импульса вверх отмечался вариант прорыва динамического и статичного сопротивлений на 19,3 руб. с последующим заскоком за 20 руб. — сделано. Сейчас коррекция к ранее пробитому сопротивлению, которое выступает уже поддержкой. На будущей неделе есть вероятность очередного заброса на максимумы двух лет. Оценка: 4"
"1001029560","17034","32","4","#Аэрофлот: Аэрофлот. В моменте акции взлетали на уровни октября 2023 г., выше 41,5 руб. Компания быстро сокращает годовые убытки. Наша декабрьская идея подхвата акций на самом дне у 35 руб. полностью отработана — прибыль более 17% менее чем за 3 месяца. От локального таргета идет откат под 40 руб. Видится, что круглый уровень способен устоять, тогда бумаги пойдут уже на динамическое сопротивление 43 руб. — вопрос решится на будущей неделе. Оценка: 4"
"1351339368","7238","221","4","#HHRU (HeadHunter): Выручка выросла до 8,5 млрд руб. (+72% г/г), подтверждено намерение получить листинг на Мосбирже. Оценка: 4"
"1265642153","11347","163","3","#TATN (Татнефть): Татнефть может выплатить финальные дивиденды в 28,08 руб./акция из рекордной прибыли по МСФО — ИФ Оценка: 3"
"1203560567","94863","7","4","#VTB (ВТБ КАП): РУБЛЬ ПО-ПРЕЖНЕМУ ВЫГЛЯДИТ ЗНАЧИТЕЛЬНО НЕДООЦЕНЕННЫМ. Оценка: 4"
"1203560567","271511","99","4","#MTLR (Мечел): Аналитики положительно оценивают эффект от отмены экспортных пошлин на уголь для EBITDA. Оценка: 4"
"1203560567","271511","129","4","#RASP (Распадская): Аналитики положительно оценивают эффект от отмены экспортных пошлин на уголь для EBITDA. Оценка: 4"
"1203560567","30244","7","4","#VTBR (ВТБ): ВТБ увеличил долю в банке ""Возрождение"" до 96,3% с 85%. Оценка: 4"
"1203560567","30244","202","3","#VZRZ (Банк Возрождение): ВТБ и фонд Bonum Capital завершили приобретение 85% акций банка ""Возрождение"". Оценка: 3"
"1203560567","24749","32","4","#AFLT (Аэрофлот): Совет директоров ""Аэрофлота"" на заседании 13 декабря одобрил сделки лизинга авиакомпанией ""Победа"". ""Победа"" получит 20 самолетов Boeing 737 MAX8. Пять из них поставит компания GECAS с 1 ноября 2019 года по 1 июня 2020 года. Еще 15 - компания SMBC Aviation Capital Limited с 1 ноября 2019 года по 1 ноября 2021 года. Оценка: 4"
"1063908560","4505","225","2","#Тинькофф (Тинькофф Банк): Перебить предложение «Яндекса» могут  МТС или МТС Банк Владимира Евтушенкова, а деньги под эту сделку структуры бизнесмена могут привлечь в Сбербанке. Финальных договоренностей ни с одним из возможных покупателей пока нет — The Bell Акционеры Тинькофф банка ждут оферту, а МТС ждут увеличение долга и непонятные перспективы. Должен сказать что пока это только слухи. Самое интересное что вчера на этих новостях  Тинькофф банк продавали Оценка: 2"
"1063908560","4505","26","4","#АФКСистема (АФК Система): Управляющий директор по связям с инвесторами АФК Система Николай Минашин: Мы сейчас работаем над новой дивидендной политикой, которая ориентирована на рост дивидендных выплат. И, я думаю, что как только ситуация с COVID стабилизируется, как только мы выйдем из этого кризисного периода и будем более четко понимать и прогнозировать наши финансовые потоки, мы предъявим рынку новую дивидендную политику. Оценка: 4"
"1063908560","4505","32","4","#Аэрофлот (Аэрофлот): Телеграм канал РДВ сегодня активно пиарил акции компании. Основная идея, что правительство не будет закрывать границы, а значит риск нового падения пассажиропотока Аэрофлота практически отсутствует. Кроме того «ФИНАМ» заявил, что акции «Аэрофлота» интересны для покупки на долгосрочный период. Оценка: 4"
"1063908560","4505","235","4","#Полиметалл (Полиметалл): А для Полиметалла ещё и положительный новостной фон : консенсус-прогноз аналитиков Upside к текущей цене более 30%, финансовый директор Polymetal сообщил, что ожидает снижения долговой нагрузки и роста финальных дивидендов по итогам 2020 г. минимум в 2 раза. Оценка: 4"
"1063908560","4505","10","1","#Лензолото (Лензолото): акционеры переосмыслили вчерашнюю новость. Оценка: 1"
"1063908560","4505","106","1","#Мостотрест (Мостотрест): Мосбиржа возобновила торги акциями «Мостотреста», сразу после старта пошли распродажи. Похоже всему виной неопределённость в будущем компании. Активы компании перешли в  «Дороги и мосты», как это скажется на показателях пока не ясно, но есть ощущение что прибыль упадёт. Оценка: 1"
"1136626166","7996","2","2","#МКБ (Московский кредитный банк): Сбой в работе МКБ наблюдается весь день. Оценка: 2"
"1136626166","7996","7","2","#ВТБ (ВТБ): У ВТБ помимо сбоя, трудности с работой колл-центра. Оценка: 2"
"1203560567","239909","103","3","#MOEX (Мосбиржа): Мосбиржа назначила на 2 июня повторное собрание акционеров  для утверждения дивидендов. Оценка: 3"
"1001029560","17027","103","3","#МосБиржа: Индекс МосБиржи от двухлетних максимумов ушел в коррекцию. Оценка: 3"
"1203560567","226189","115","4","#NVTK (Новатэк): доказанные запасы Новатэка по стандартам sec в 2022г выросли на 7,1%, коэффициент воспроизводства - 282% - компания — Интерфакс Оценка: 4"
"1203560567","241190","136","3","#LSNG (Россети Ленэнерго): сегодня будет принято решение по дивидендам на 2022 год. Оценка: 3"
"1001029560","16990","111","4","#ЛУКОЙЛ (ЛУКОЙЛ): ждем интересной дивидендной доходности на фоне текущих цен на нефть и котировок рубля. Оценка: 4"
"1001029560","16990","150","4","#Сбер (Сбер): объявление дивидендов послужит катализатором. Оценка: 4"
"1001029560","16990","89","4","#Магнит (Магнит): возврат к выплате дивидендов на постоянной основе как важный триггер. Оценка: 4"
"1001029560","16990","152","4","#Северсталь (Северсталь): прогнозируем высокую дивидендную доходность в этом году. Оценка: 4"
"1001029560","16990","142","4","#Ростелеком (Ростелеком): ждем объявления дивиденда за 2023 г., а также возможного IPO одной из «дочек». Оценка: 4"
"1001029560","16990","235","2","#Polymetal (Polymetal): повышенные негативные риски на среднем горизонте. Оценка: 2"
"1001029560","16990","27","2","#АЛРОСА (АЛРОСА): невысокий мировой спрос на алмазы. Оценка: 2"
"1001029560","16990","48","2","#Газпром (Газпром): низкие цены на газ в Европе. Оценка: 2"
"1001029560","16990","11","2","#РУСАЛ (РУСАЛ): ожидаем слабые финансовые результаты при текущих ценах на сырье  Оценка: 2"
"1300011741","18870","223","4","#VKCO (ВК): Идея: Long ⬆️ Срок идеи: 3-4 недели Цель: 772 руб. Потенциал идеи: 17,3% Объем входа: 10% Стоп-приказ: 618,4 руб. Технический анализ Котировки преодолели уровень сопротивления ноября 2023 года. При объеме позиции 10% и выставлении стоп-заявки на уровне 618,4 руб. риск на портфель составит 0,6%. Соотношение прибыль/риск — 2,89.  Фундаментальный фактор #VK — российская инвестиционная технологическая корпорация, среди активов которой #ВКонтакте, «Одноклассники», RuStore, Skillbox, GeekBrains, «AliExpress Россия» и другие. Компания продолжает инвестиции в новые бизнес-направления. В декабре VK объявила о покупке 100% долей в группе компаний YCLIENTS, крупнейшей российской платформе онлайн-записи и автоматизации бизнеса в сфере услуг.  AI-скринер Проверьте инвестиционную идею по VKCO с помощью искусственного интеллекта💡 Оценка: 4"
"1203560567","243731","150","4","#SBER (Сбербанк): Сбер открыл доступ к собственной DeFi-платформе ComUnity для большего количества разработчиков. Оценка: 4"
"1075101206","4736","150","2","#SBER (Сбербанк): Набсовет Сбербанка отозвал рекомендацию по дивидендам за 2019 год. Оценка: 2"
"1075101206","4736","7","1","#VTBR (ВТБ): ВТБ также может не выполнить обещание об уплате 50% чистой прибыли в виде дивидендов. Оценка: 1"
"1197210433","9323","116","4","#NLMK (НЛМК): НЛМК в июне поставил на экспорт рекордные 1,2 млн тонн металла. Оценка: 4"
"1197210433","57459","99","2","#MTLR (Мечел): Суд обязал губернатора в США продать вертолет из-за долга Мечелу — РБК. Оценка: 2"
"1125172232","15822","2","2","#MKB (Московский кредитный банк): «МКБ Мобайл» висит 2-й день. Кэш в офисах банка не выдают – сбоит програмное обеспечение. Плохие новости для последнего уцелевшего банка московского кольца. МКБ уже ждут Открытие, БИН и ПСБ. Оценка: 2"
"1203560567","108656","129","3","#RASP (РАСПАДСКАЯ): СЕГОДНЯ - НА ПОВЕСТКЕ У СД РАСПАДСКОЙ - ОБ ОПРЕДЕЛЕНИИ ЦЕНЫ ВЫКУПА АКЦИЙ ПАО «РАСПАДСКАЯ». Оценка: 3"
"1197210433","22392","115","4","#NVTK (НОВАТЭК): НОВАТЭК (NVTK) может построить ветроэлектростанцию (ВЭС) в Сабетте, чтобы постепенно заместить выработку местной газовой ТЭС и снизить углеродный след проекта «Ямал СПГ». В более отдаленной перспективе рассматривается использование энергии ВЭС для производства зеленого водорода. Оценка: 4"
"1203560567","2024","11","2","#RUAL (РусАл): Citi снизил оценку акций на 5%, подтвердив рейтинг ""покупать"". Оценка: 2"
"1351339368","6466","99","4","#MAGN (Мечел): считаем, что доходность свободного денежного потока (FCF) компании будет все ещё очень высокой - 33% в 1П 2023 г., хотя EBITDA может сократиться на 23% п/п до $466 млн из-за снижения объёмов производства и цен на уголь. При этом, мы ожидаем увидеть дальнейшее снижение чистого долга (ЧД) - уровень долговой нагрузки (ЧД/EBITDA) снизится до 2.2х по итогам 1П 2023 г. против 4.4х на конец 1П 2021 г. Оценка: 4"
"1351339368","6466","116","3","#NLMK (НЛМК): видим более сдержанную динамику: EBITDA, по нашим оценкам, вырастет лишь на 10% п/п до $1,3 млрд, в том числе из-за дисконта при продаже сляба на экспорт. С другой стороны, чистый долг металлурга может стать отрицательным (-$0.2 млрд) впервые за долгое время; НЛМК может предложить до ~14% див. доходности за 2023 г., по нашим оценкам. Оценка: 3"
"1351339368","6466","90","5","#CHMF (ММК): ждём сильных результатов: по нашим оценкам, чистая денежная позиция на балансе компании составит $1.2 млрд (~18% от текущей рыночной капитализации), что повышает шанс объявления дивидендов за 2023 г. В случае выплаты 100% FCF (свободного денежного потока) потенциальная доходность может составить ~18%. EBITDA также может увеличиться на 44% п/п до $1,1 млрд на фоне роста внутренних цен на г/к прокат и улучшения спроса на сталь в России. Оценка: 5"
"1351339368","6466","152","4","#MTLR (Северсталь): по нашим оценкам, FCF останется на стабильном уровне с доходностью ~6% за квартал. Также ждём, что EBITDA увеличится на 19% п/п до $1,6 млрд. Считаем, что компания может вернуться к обсуждению дивидендных выплат по итогам 2023 г., а потенциальная доходность составит 12-13% (при условии выплаты 100% FCF за 2023 г.) Оценка: 4"
"1066174394","6729","53","2","#GMKN (Норильский никель): 2 неделю с плохими новостями. На этот раз предложение снизить/не платить дивиденды. Summary market 22.03.2021 22 690,0 RUB 26.03.2021 21 988,0 RUB -3,09% Оценка: 2"
"1197296889","20389","236","4","#YNDX (Yandex): Yandex обновил интерфейс и функционал поисковой системы. Оценка: 4"
"1239405989","5191","7","4","#VTBR (ВТБ): Чистая прибыль ВТБ по МСФО в апреле составила 61,8 млрд рублей, что на 12% больше м/м — банк. Оценка: 4"
"1239405989","5191","74","4","#KMAZ (КАМАЗ): Совет директоров КАМАЗа рекомендовал выплатить дивиденды в размере 1,84 рубля на акцию — сообщение компании. Оценка: 4"
"1197210433","17722","112","3","#ROSN (Роснефть): Роснефть и Восток Ойл подали заявки на участие в аукционах со спецусловиями на Таймыре. Оценка: 3"
"1197210433","16336","26","3","#AFKS (АФК Система): СЕГЕЖА, ДОЧЕРНЯЯ СТРУКТУРА АФК СИСТЕМЫ, НАЦЕЛЕНА НА IPO В МОСКВЕ ОБЪЕМОМ $400-500 МЛН. Оценка: 3"
"1239405989","4596","90","3","#MAGN (ММК): Производство стали снизилось на 14% г/г, но в четвертом квартале показатель увеличился на 1,2% кв/кв. Продажи металлопродукции снизились, но котировки выросли на 0,6%. Оценка: 3"
"1239405989","4596","53","2","#GMKN (Норникель): Чистая прибыль снизилась на 16% г/г, а выручка на 5%. Свободный денежный поток также уменьшился. Капитальные вложения выросли в полтора раза. Бумаги подешевели на 0,9%. Оценка: 2"
"1411960688","4404","111","3","#LKOH (ЛУКОЙЛ): Пока реакции на это нет от слова совсем, держу то что есть. Оценка: 3"
"1075101206","3591","11","4","#РУСАЛ (Rusal): Возобновление выплаты дивидендов, нормализация рынка алюминия, недооценка + дивидендный поток от Норникеля. Оценка: 4"
"1075101206","3591","185","3","#РУСГИДРО (RusHydro): Компания может что-то показать в 2020 году. Оценка: 3"
"1075101206","3591","32","2","#АЭРОФЛОТ (Aeroflot): Менеджменту надо делать большую работу, чтобы провести SPO по 130-140 рублей. Сложно оценить возможность выполнения такого мероприятия. Оценка: 2"
"1172556372","3522","127","2","#plzl (Полюс): Полюс по итогам 2022 года снизил скорректированный показатель EBITDA на 27%, до $2,584 млрд, снижение обусловлено сокращением объемов реализации золота и увеличением денежных затрат (ТСС) на унцию, EBITDA составила $1,369 млрд - на 27% меньше, чем в соответствующем периоде 2021 года. Оценка: 2"
"1215658351","7511","163","4","#Татнефть: Приближение дивидендной отсечки подтолкнуло рост акций. Оценка: 4"
"1215658351","7511","116","4","#НЛМК: Лидерство среди бумаг металлургов. Оценка: 4"
"1215658351","7511","152","4","#Северсталь: Рост акций ведущих сталелитейщиков. Оценка: 4"
"1215658351","7511","90","4","#ММК: Лидерство среди бумаг металлургов. Оценка: 4"
"1215658351","7511","53","4","#Норникель: Поддержка новостей о масштабном проекте. Оценка: 4"
"1215658351","7511","11","4","#РУСАЛ: Поддержка новостей о проекте в Ленинградской области. Оценка: 4"
"1215658351","7511","89","4","#Магнит: Бурный рост «фишек» потребсектора. Оценка: 4"
"1215658351","7511","204","4","#Сегежа: Рост в ожидании включения в индекс. Оценка: 4"
"1215658351","7511","100","4","#МТС: Оживление спроса перед дивидендной отсечкой. Оценка: 4"
"1215658351","7511","26","4","#АФК Система: Неплохой отчет вызвал интерес инвесторов. Оценка: 4"
"1215658351","7511","103","2","#Мосбиржа: Торги без учета дивидендов. Оценка: 2"
"1215658351","7511","175","2","#Транснефть: Коррекция после бурного роста. Оценка: 2"
"1203560567","59001","190","3","#TRCN (Трансконтейнер): Календарь ПГК, ""ДЕЛО"" и ""ЕНИСЕЙ КАПИТАЛ"" будут участвовать в аукционе по продаже ""ТРАНСКОНТЕЙНЕРА"" - ВТБ Капитал - ТАСС. Оценка: 3"
"1203560567","9278","32","4","#AFLT (AEROFLOT): АВИАКОМПАНИЯ ""АЭРОФЛОТ"" УВЕЛИЧИЛА ПЕРЕВОЗКИ В АПРЕЛЕ НА 7,5%, ДО 2,8 МЛН ЧЕЛОВЕК - ОПЕРАТИВНЫЕ ДАННЫЕ РОСАВИАЦИИ Оценка: 4"
"1197210433","57849","266","4","#ABIO (Artgen Biotech): Минздрав выдал Артген биотех разрешение на проведение клинических исследований инновационного препарата для лечения цистита. Оценка: 4"
"1197210433","57849","266","4","#ABIO (Artgen Biotech): Компания Некстген (входит в группу Артген биотех) получила разрешение Минздрава РФ на проведение клинических исследований геннотерапевтического препарата Неоваскулген для лечения интерстициального цистита (синдром болезненного мочевого пузыря – хронического, инвалидизирующего заболевания взрослых, в настоящее время считающееся неизлечимым). Оценка: 4"
